model,site,seed,is_point,crps,cov90,cov95,pit_ks,rmse
"WienerNet-SS (diurnal, Wiener)",redmere_1,0,False,1.7871551791264921,0.8896499238964992,0.9254185692541856,0.037692557470936305,116.70510864257812
"WienerNet-SS (diurnal, Wiener)",redmere_1,1,False,0.6231756214165266,0.9241501775748351,0.9530695078640284,0.06418399022098831,2.58594012260437
"WienerNet-SS (diurnal, Wiener)",redmere_1,42,False,0.5993894572711765,0.860730593607306,0.9010654490106544,0.026491627693223774,1.8105226755142212
"WienerNet-SS (diurnal, Wiener)",redmere_2,0,False,0.703575040645075,0.874315443592552,0.9185377875136911,0.08676957814214753,2.479963779449463
"WienerNet-SS (diurnal, Wiener)",redmere_2,1,False,0.7388781095862419,0.8714403066812705,0.9130613362541073,0.09772773935506845,2.5839805603027344
"WienerNet-SS (diurnal, Wiener)",redmere_2,42,False,0.7151147906156469,0.8926615553121577,0.9349671412924425,0.10158653604948414,2.417585849761963
"WienerNet-SS (diurnal, Wiener)",great_fen,0,False,0.9265664482645668,0.8679245283018868,0.9042949354518371,0.04902566324023783,3.056666612625122
"WienerNet-SS (diurnal, Wiener)",great_fen,1,False,0.9110598272551974,0.8669314796425025,0.9088877855014895,0.03253854703778303,3.13627290725708
"WienerNet-SS (diurnal, Wiener)",great_fen,42,False,0.8925737066792022,0.7749503475670307,0.8416087388282025,0.06336620053366926,2.4373319149017334
MDN (no physics),woodwalton,0,False,0.5111253295226305,0.8996154742484269,0.9257748776508973,0.17207136664517575,1.7531296014785767
MDN (no physics),woodwalton,1,False,0.4959405859553301,0.8449662083430436,0.8825448613376835,0.19022284831981062,1.5755677223205566
MDN (no physics),woodwalton,42,False,1.2094604391642119,0.994115590771382,0.9980191097646236,0.270495017175047,7.353420734405518
MDN (no physics),rosedene,0,False,0.7106822533192385,0.8389450591377337,0.8961274322777566,0.02995496262365116,2.185162305831909
MDN (no physics),rosedene,1,False,0.7375061912333486,0.7851964898893552,0.8518695154521175,0.060862208207070334,2.1085095405578613
MDN (no physics),rosedene,42,False,0.7122964628363023,0.9014689049980923,0.937762304463945,0.03982260619995659,2.377718925476074
MDN (no physics),redmere_1,0,False,0.9680948145224,0.8876204972095383,0.9322678843226788,0.019897936012898243,16.90199089050293
MDN (no physics),redmere_1,1,False,0.9924361781568249,0.9008117706747844,0.9370877727042111,0.034271954557851786,19.90192413330078
MDN (no physics),redmere_1,42,False,1.9352058201866373,0.9020801623541349,0.9431760527650939,0.05505327569841634,54.34138870239258
MDN (no physics),redmere_2,0,False,0.7204064485783024,0.7850492880613362,0.8485761226725083,0.08345230577558593,2.1675357818603516
MDN (no physics),redmere_2,1,False,0.7479293626422863,0.8796549835706462,0.9349671412924425,0.06512381840882875,2.8503735065460205
MDN (no physics),redmere_2,42,False,0.7106063479339283,0.7953176341730559,0.8652792990142387,0.08451715808560001,2.2354137897491455
MDN (no physics),great_fen,0,False,0.922761263881117,0.7751986097318768,0.8599801390268124,0.10055452634438311,2.508403778076172
MDN (no physics),great_fen,1,False,0.8982467964690454,0.8041211519364448,0.8861717974180735,0.1135706716756949,2.754915952682495
MDN (no physics),great_fen,42,False,0.9144243289821415,0.7022095332671301,0.7969215491559086,0.12626353746390462,2.1241445541381836
Neural SDE,woodwalton,0,False,0.5102144245316736,0.4820554649265905,0.5203915171288744,0.24372134050947095,1.260683298110962
Neural SDE,woodwalton,1,False,0.5336358718896572,0.8959450011652296,0.91721044045677,0.2426019559407747,1.7029054164886475
Neural SDE,woodwalton,42,False,0.7107322430664208,0.9645187601957586,0.9735492892099744,0.2362573164636658,2.6790366172790527
Neural SDE,rosedene,0,False,0.7274252309100573,0.8254483021747424,0.8613124761541396,0.041475997683463994,2.074455499649048
Neural SDE,rosedene,1,False,0.7505747583266081,0.864746280045784,0.8982735597100343,0.14771965348180283,2.2318456172943115
Neural SDE,rosedene,42,False,0.7854503239030928,0.9379530713468142,0.9528805799313239,0.15399377742011944,2.662024974822998
Neural SDE,redmere_1,0,False,48.923401723561994,0.941400304414003,0.9601725012683917,0.1679266251227799,2473.870361328125
Neural SDE,redmere_1,1,False,5.9742481364222115,0.9256722475900558,0.9446981227803145,0.1321441467934143,84.53451538085938
Neural SDE,redmere_1,42,False,3.4787936838200486,0.9188229325215627,0.9386098427194317,0.10956177871440298,309.81878662109375
Neural SDE,redmere_2,0,False,0.75780552760796,0.8792442497261774,0.9119660460021906,0.15105116727334264,2.3415305614471436
Neural SDE,redmere_2,1,False,0.7707700929908404,0.9116922234392114,0.9368838992332968,0.13430829655318513,2.5582540035247803
